N,avg_experience,avg_liquidity,avg_complexity
5.0,1.031351272647252,0.6819543357072364,0.8828437349417845
8.0,1.0227993786883136,0.6705788555920087,0.8820947221549852
13.0,1.0468719471532142,0.6823765908946353,0.8763563735427821
21.0,0.979359899981536,0.6332900848584612,0.864415771602752
34.0,0.9634709146869491,0.6310328204259219,0.8527128468261752
55.0,0.9435743036141901,0.6337851387363269,0.7826628912453109
89.0,0.927149273680244,0.6268646422706993,0.7783440175718864
144.0,0.9354859524844465,0.6326082148604554,0.776417172997437
200.0,0.9320911767838018,0.6300616314582167,0.7763157641767668
