N,avg_experience,avg_liquidity,avg_complexity
5.0,1.0548788613318372,0.6848130217918967,0.9145038828327134
8.0,1.045950962726098,0.6802474260489183,0.8907558337578247
13.0,1.0361438332183652,0.6826520416181935,0.8727917073044855
21.0,0.9750355518578183,0.63353633443455,0.8685338959126071
34.0,0.9682142957672805,0.6352352996091611,0.8532740312890325
55.0,0.9748477872743329,0.6369357130559818,0.8409358972694518
89.0,0.950212938977858,0.6345430019309503,0.8055856541443939
144.0,0.9463443205288704,0.6367026697518515,0.7833415943153903
200.0,0.9445449525282299,0.6341889220079486,0.7904225060196722
