N,avg_experience,avg_liquidity,avg_complexity
5.0,1.0586081111152936,0.6790089621509163,0.9191969798587993
8.0,1.0461704593352068,0.6800957229735136,0.8922931425345486
13.0,1.0381417869735086,0.6811357802795748,0.8779639019644019
21.0,0.9402327587367485,0.6178416153210103,0.8739666199855651
34.0,0.9767499045089113,0.6357737621735099,0.8600507291145647
55.0,0.9499022771304538,0.6296434780711007,0.819998926699823
89.0,0.9418807914980186,0.6302782330680712,0.8044196492110648
144.0,0.92431344282794,0.6197963205613791,0.802367559859597
200.0,0.9269839201723472,0.624587100904217,0.7867914879822285
