N,avg_experience,avg_liquidity,avg_complexity
5.0,1.0000078943178479,0.6605572003947613,0.9112892176672386
8.0,1.0413714870433772,0.6790196313781973,0.901064026292824
13.0,0.9831181642572229,0.6440573942874495,0.900264662277814
21.0,0.9848651073732145,0.6297287539485668,0.8974918655813544
34.0,0.9581840026234693,0.620334076256733,0.8887425873530478
55.0,0.9594171020929374,0.62508395954423,0.8764526073332706
89.0,0.9284668821129006,0.6226750974541007,0.8071084341118291
144.0,0.9380936278625939,0.628051287864643,0.7995082579908698
200.0,0.9422315138910505,0.6318604131658264,0.7983458409388797
